bssid,recordDate,latitude,longitude,accuracy,signalStrength,ssid,securityType,channel,frequency,capabilities,totalSurveys,inconsistentLocation
86:be:8b:2e:e5:70,1679141754223,52.0761216666667,-2.745016667,4.40000009536743,-93,Daniel's Galaxy S21 Ultra 5G,WPA2,2,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
00:30:44:6f:4f:69,1679141769328,52.07783,-2.745938333,11.3000001907349,-93,TWSITEIT,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0
7a:8d:26:21:2c:e7,1679141779367,52.07783,-2.745938333,11.3000001907349,-94,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0
b0:39:56:aa:e4:04,1679141784392,52.07783,-2.745938333,11.3000001907349,-75,TALKTALKDCFCF1_2GEXT,WPA2,0,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
78:17:be:dc:fd:04,1679141784392,52.07783,-2.745938333,11.3000001907349,-85,TALKTALKDCFCF1,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
00:31:92:b7:5b:d8,1679141784393,52.07783,-2.745938333,11.3000001907349,-90,NOWTVC9E23,WPA2,1,2417,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
ea:ad:a6:cf:51:f0,1679141789464,52.07783,-2.745938333,11.3000001907349,-85,BTWi-fi,OPEN,2,5180,[ESS],3,0
ea:ad:a6:cf:51:f1,1679141789464,52.07783,-2.745938333,11.3000001907349,-86,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],3,0
72:58:80:77:99:c2,1679141789465,52.07783,-2.745938333,11.3000001907349,-94,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
e8:ad:a6:cf:50:f3,1679141789464,52.07783,-2.745938333,11.3000001907349,-86,BTHub6-H6PR,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
3c:45:7a:52:7a:02,1679141794553,52.07783,-2.745938333,11.3000001907349,-82,SKY8TECB,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
50:0f:f5:20:a2:36,1679141799633,52.0807483333333,-2.74498,8.60000038146973,-79,,WPA2,0,2437,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
50:0f:f5:29:9c:34,1679141799633,52.0807483333333,-2.74498,8.60000038146973,-89,Grizzys Wifi,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
50:0f:f5:20:a2:3a,1679141799634,52.0807483333333,-2.74498,8.60000038146973,-95,Grizzys Wifi,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
9a:48:b8:bd:84:09,1679141809716,52.0807483333333,-2.74498,8.60000038146973,-87,,WPA2,0,2452,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0
62:6c:9a:45:b7:c5,1679141839842,52.080765,-2.74494,9.80000019073486,-79,BTWi-fi,OPEN,0,2462,[ESS],3,0
7a:6c:9a:45:b7:c5,1679141839843,52.080765,-2.74494,9.80000019073486,-87,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
ec:6c:9a:45:b7:c3,1679141839843,52.080765,-2.74494,9.80000019073486,-87,BT-Z5AKNM,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7a:6c:9a:45:b7:c4,1679141839843,52.080765,-2.74494,9.80000019073486,-87,BTWi-fi,OPEN,2,5180,[ESS],1,0
62:cc:22:c1:f1:75,1679141844900,52.080765,-2.74494,9.80000019073486,-81,BTWi-fi,OPEN,0,2412,[ESS],3,0
64:cc:22:c1:f1:74,1679141844901,52.080765,-2.74494,9.80000019073486,-82,BT-Q3A8M8,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
e4:75:dc:a5:08:8d,1679141880038,52.0808033333333,-2.744843333,9.80000019073486,-87,BT-WQAHHN,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
62:6c:9a:1b:f3:1c,1679141880038,52.0808033333333,-2.744843333,9.80000019073486,-91,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:75:dc:a5:08:89,1679141880038,52.0808033333333,-2.744843333,9.80000019073486,-87,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
62:6c:9a:1b:f3:19,1679141885088,52.0808033333333,-2.744843333,9.80000019073486,-76,BTWi-fi,OPEN,0,2437,[ESS],1,0
62:d4:2e:72:d1:2d,1679141885088,52.0808033333333,-2.744843333,9.80000019073486,-80,BTWi-fi,OPEN,0,2462,[ESS],2,0
62:d7:aa:72:e3:8d,1679141915225,52.0821716666667,-2.74651,9.10000038146973,-81,BTWi-fi,OPEN,0,2437,[ESS],1,0
44:d1:fa:8b:c8:ba,1679141945342,52.09677,-2.746871667,8.89999961853027,-94,DaHua Wireless,WPA2,1,5785,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],1,0
6a:6c:9a:09:8e:f1,1679141970468,52.09677,-2.746871667,8.89999961853027,-68,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0
ec:6c:9a:09:8e:f5,1679141970469,52.09677,-2.746871667,8.89999961853027,-69,Upper Portway,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:6c:9a:09:8e:f0,1679141970469,52.09677,-2.746871667,8.89999961853027,-73,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d4:86:60:54:72:0d,1679141970469,52.09677,-2.746871667,8.89999961853027,-74,PLUSNET-PGC3JR,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
62:86:60:54:72:08,1679141970470,52.09677,-2.746871667,8.89999961853027,-81,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
ec:6c:9a:09:8e:f4,1679141970469,52.09677,-2.746871667,8.89999961853027,-73,Upper Portway,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
00:ae:fa:2a:5b:94,1679141975581,52.09677,-2.746871667,8.89999961853027,-78,SMA1930017608,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2,0
98:aa:fc:31:2f:5c,1679141975581,52.09677,-2.746871667,8.89999961853027,-81,BG,OPEN,1,2412,[ESS],2,0
3c:89:94:d5:01:1d,1679141975581,52.09677,-2.746871667,8.89999961853027,-94,SKYSJWCS,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:97:41:6d:c6:3f,1679141980626,52.1018966666667,-2.750186667,9.80000019073486,-89,BT-57CJ72,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
f6:39:09:fa:8b:7e,1679141985677,52.1018966666667,-2.750186667,9.80000019073486,-82,DIRECT-7E-HP ENVY 5000 series,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
d0:58:fc:62:de:53,1679142000782,52.1018966666667,-2.750186667,9.80000019073486,-73,SKYUXCIS,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
d4:52:ee:a7:61:c4,1679142000782,52.1018966666667,-2.750186667,9.80000019073486,-80,SKYUXCIS,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
22:b0:01:37:13:99,1679142005839,52.1018966666667,-2.750186667,9.80000019073486,-84,TNCAP371391,WPA2,2,5300,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
54:64:d9:01:a9:35,1679142005840,52.1018966666667,-2.750186667,9.80000019073486,-86,BTWifi-X,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
f2:a3:b2:03:29:cc,1679142005840,52.1018966666667,-2.750186667,9.80000019073486,-94,,WPA2,0,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
0c:8e:29:cb:3c:5e,1679142015915,52.1018966666667,-2.750186667,9.80000019073486,-73,BT-CSA5HC,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
6a:8e:29:cb:3c:5f,1679142015916,52.1018966666667,-2.750186667,9.80000019073486,-84,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
6a:8e:29:cb:3c:5e,1679142015916,52.1018966666667,-2.750186667,9.80000019073486,-85,BTWi-fi,OPEN,2,5180,[ESS],1,0
0c:8e:29:cb:3c:5d,1679142015916,52.1018966666667,-2.750186667,9.80000019073486,-85,BT-CSA5HC,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
c0:a3:6e:fd:16:7a,1679142036052,52.1059116666667,-2.75383,12.1999998092651,-85,SKYZH6RP,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
ec:ad:e0:b3:b7:2d,1679142061154,52.1093416666667,-2.757118333,8.69999980926514,-84,TALKTALK7A5036,WPA2,0,2467,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],0,0
70:97:41:6b:9e:2b,1679142066186,52.1093416666667,-2.757118333,8.69999980926514,-69,BT-39CJ7C,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
c4:e5:32:46:0d:39,1679142066187,52.1093416666667,-2.757118333,8.69999980926514,-82,BT-KZCP5H,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
c4:41:1e:2d:76:19,1679142116391,52.11823,-2.766423333,8.30000019073486,-85,Gigaclear_7618,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
ca:41:1e:2d:76:19,1679142116391,52.11823,-2.766423333,8.30000019073486,-88,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
0c:f9:c0:49:7a:7e,1679142131456,52.11823,-2.766423333,8.30000019073486,-63,SKYLCS2M,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
00:a3:88:94:b2:6a,1679142131456,52.11823,-2.766423333,8.30000019073486,-65,SKYLCS2M,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
00:a3:88:94:b2:6d,1679142131456,52.11823,-2.766423333,8.30000019073486,-77,SKYLCS2M,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
d8:ec:5e:49:fb:0d,1679142131456,52.11823,-2.766423333,8.30000019073486,-92,Gigaclear_FB0A,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
c4:41:1e:f9:97:14,1679142156581,52.11823,-2.766423333,8.30000019073486,-88,Gigaclear_9713,WPA2,0,2427,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
6e:02:e0:a2:d8:db,1679142161605,52.1232116666667,-2.772628333,13.6000003814697,-93,DIRECT-DB-HP ENVY 6000 series,WPA2,0,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
6a:e5:32:fa:fc:3d,1679142246940,52.1317783333333,-2.783836667,9.19999980926514,-81,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
4e:eb:bd:02:ff:bc,1679142251996,52.1317783333333,-2.783836667,9.19999980926514,-72,DIRECT-bc-HP M118 LaserJet,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
04:81:9b:91:51:e5,1679142257057,52.1317783333333,-2.783836667,9.19999980926514,-70,SKYVVK77,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:3e:51:1f:ed:cb,1679142257057,52.1317783333333,-2.783836667,9.19999980926514,-76,SKYX8I1P,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:b1:b5:98:0f:ec,1679142257059,52.1317783333333,-2.783836667,9.19999980926514,-96,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
38:a6:ce:5a:6b:ab,1679142257058,52.1317783333333,-2.783836667,9.19999980926514,-88,SKY39199,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
c0:18:03:0b:43:e5,1679142257057,52.1317783333333,-2.783836667,9.19999980926514,-85,DIRECT-E4-HP DeskJet 2700 series,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
d6:35:1d:13:02:61,1679142257058,52.1317783333333,-2.783836667,9.19999980926514,-95,vodafone130259,WPA2,2,5280,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
b0:3e:51:1f:ed:ce,1679142257057,52.1317783333333,-2.783836667,9.19999980926514,-74,SKYX8I1P,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
62:b1:b5:98:0f:e9,1679142257060,52.1317783333333,-2.783836667,9.19999980926514,-97,BTWi-fi,OPEN,2,5180,[ESS],1,0
80:72:15:49:93:0a,1679142262137,52.1317783333333,-2.783836667,9.19999980926514,-65,SKYEFQEI,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
22:b0:01:95:54:8d,1679142262138,52.1317783333333,-2.783836667,9.19999980926514,-96,vodafone955485,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
64:cc:22:18:20:fb,1679142262137,52.1317783333333,-2.783836667,9.19999980926514,-88,EE-Hub-Sx7U,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
90:02:18:f3:17:b4,1679142262137,52.1317783333333,-2.783836667,9.19999980926514,-81,SKYEFQEI,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
d6:35:1d:11:21:dd,1679142262137,52.1317783333333,-2.783836667,9.19999980926514,-89,vodafone1121D5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
90:72:82:7f:bc:28,1679142267208,52.1317783333333,-2.783836667,9.19999980926514,-77,PLUSNET-TZQS,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
98:aa:fc:33:c3:6e,1679142267208,52.1317783333333,-2.783836667,9.19999980926514,-78,SKYE6AC0,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
12:08:b1:77:01:55,1679142267208,52.1317783333333,-2.783836667,9.19999980926514,-81,DIRECT-AC-BRAVIA,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
cc:f4:11:3c:1a:1b,1679142267208,52.1317783333333,-2.783836667,9.19999980926514,-79,Nest Wifi Aware,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
f0:92:1c:ae:60:f9,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-87,HP-Print-F9-Photosmart 5520,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
34:8a:ae:cd:6a:69,1679142267208,52.1317783333333,-2.783836667,9.19999980926514,-74,BTWifi-X,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
cc:f4:11:93:3c:e2,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-84,Nest Wifi Aware,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
90:72:82:84:f9:ee,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-85,BTHub4-RXNS,WPA2,0,2437,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],1,0
e0:e1:a9:af:5a:00,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-85,BTHub4-CFW9-2G&5G,WPA2,2,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
34:8a:ae:cd:6a:65,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-85,BTHub4-CFW9,WPA2,1,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
90:72:82:84:f9:f3,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-84,BTWifi-X,WPA2,0,2437,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
cc:f4:11:3c:1a:17,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-87,Nest Wifi Aware,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
44:d4:53:3a:23:52,1679142267209,52.1317783333333,-2.783836667,9.19999980926514,-88,PLUSNET-6MTR98,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
54:af:97:40:b0:2f,1679142267211,52.1317783333333,-2.783836667,9.19999980926514,-89,PLUSNET-6MTR98_5GEXT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:8e:29:5a:ba:94,1679142272295,52.1347316666667,-2.786183333,9.39999961853027,-73,BTWi-fi,OPEN,0,2437,[ESS],3,0
0c:8e:29:5a:ba:93,1679142272295,52.1347316666667,-2.786183333,9.39999961853027,-79,BT-J7ACSZ,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
62:d4:2e:65:c0:d0,1679142272296,52.1347316666667,-2.786183333,9.39999961853027,-96,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
72:86:60:7a:e1:f6,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-74,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
62:45:b1:3c:fe:c5,1679142277397,52.1347316666667,-2.786183333,9.39999961853027,-88,,WEP,-1,5745,[WEP][ESS],1,0
d6:86:60:60:ea:c1,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-78,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d4:86:60:7a:e1:f2,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-74,BT-XRCMR8,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
72:86:60:7a:e1:f3,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-74,BTWi-fi,OPEN,2,5180,[ESS],3,0
72:86:60:7a:e1:f4,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-74,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],3,0
70:97:41:27:0d:c8,1679142277396,52.1347316666667,-2.786183333,9.39999961853027,-77,BTB-3ZCGRK,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
d4:86:60:60:ea:c2,1679142277397,52.1347316666667,-2.786183333,9.39999961853027,-89,BT-XRCMR8,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
50:70:43:aa:f0:9a,1679142282527,52.1347316666667,-2.786183333,9.39999961853027,-69,SKYFJ4SW,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:6c:9a:7f:d7:00,1679142282529,52.1347316666667,-2.786183333,9.39999961853027,-89,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
62:6c:9a:7f:d7:06,1679142282529,52.1347316666667,-2.786183333,9.39999961853027,-90,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
60:8d:26:60:dd:c3,1679142282528,52.1347316666667,-2.786183333,9.39999961853027,-76,EE-Hub-5ojD,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
d8:ec:5e:49:df:97,1679142282530,52.1347316666667,-2.786183333,9.39999961853027,-92,Konnector,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
10:06:45:e3:d6:65,1679142282529,52.1347316666667,-2.786183333,9.39999961853027,-89,PLUSNET-N9Q8,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
62:6c:9a:7f:d7:05,1679142282529,52.1347316666667,-2.786183333,9.39999961853027,-90,BTWi-fi,OPEN,2,5180,[ESS],2,0
ec:6c:9a:7f:d7:04,1679142282529,52.1347316666667,-2.786183333,9.39999961853027,-90,BT-XKAGF2,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
e8:44:7e:05:c3:db,1679142287655,52.1347316666667,-2.786183333,9.39999961853027,-82,ZyXELAED4E0,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
e8:44:7e:05:c3:dd,1679142287655,52.1347316666667,-2.786183333,9.39999961853027,-82,Nugent house,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
e8:44:7e:05:c3:da,1679142287654,52.1347316666667,-2.786183333,9.39999961853027,-77,ZyXELAED4E0,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
38:a6:ce:09:bb:a6,1679142292787,52.1347316666667,-2.786183333,9.39999961853027,-78,SKYPC89S,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
80:72:15:36:c2:72,1679142292788,52.1347316666667,-2.786183333,9.39999961853027,-81,SKYPC89S,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
00:0f:94:83:7a:a4,1679142292788,52.1347316666667,-2.786183333,9.39999961853027,-84,Gigaclear-cab,WPA2,0,2412,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],1,0
80:72:15:36:c2:75,1679142292787,52.1347316666667,-2.786183333,9.39999961853027,-80,SKYPC89S,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
34:60:f9:d4:4e:28,1679142297880,52.1347316666667,-2.786183333,9.39999961853027,-81,PLUSNET-RKSK_EXT,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
e0:63:da:15:bc:ed,1679142302951,52.1347316666667,-2.786183333,9.39999961853027,-75,L Evans,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
c6:fb:e4:da:6e:8a,1679142302952,52.1347316666667,-2.786183333,9.39999961853027,-93,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f2:63:da:16:c0:6c,1679142302950,52.1347316666667,-2.786183333,9.39999961853027,-67,,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
e0:63:da:16:c0:6c,1679142302950,52.1347316666667,-2.786183333,9.39999961853027,-67,L Evans,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
e2:63:da:16:c0:6c,1679142302951,52.1347316666667,-2.786183333,9.39999961853027,-67,L Evans Guest,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
f2:63:da:16:d2:63,1679142302951,52.1347316666667,-2.786183333,9.39999961853027,-92,,WPA2,1,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:da:6d:95,1679142333203,52.1387766666667,-2.788891667,11.1000003814697,-76,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
d2:21:f9:ca:6d:95,1679142333204,52.1387766666667,-2.788891667,11.1000003814697,-81,CP_Guest,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:ba:6d:95,1679142333203,52.1387766666667,-2.788891667,11.1000003814697,-77,CP_BYOD,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
d2:21:f9:aa:77:0d,1679142333205,52.1387766666667,-2.788891667,11.1000003814697,-86,CP_Curriculum,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:9a:6d:95,1679142333203,52.1387766666667,-2.788891667,11.1000003814697,-79,CP_Admin,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:ca:5b:3f,1679142333203,52.1387766666667,-2.788891667,11.1000003814697,-78,CP_Guest,WPA2,1,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0
d2:21:f9:ca:68:05,1679142333205,52.1387766666667,-2.788891667,11.1000003814697,-85,CP_Guest,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:9a:6d:96,1679142333205,52.1387766666667,-2.788891667,11.1000003814697,-85,CP_Admin,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
d2:21:f9:9a:5b:3e,1679142333204,52.1387766666667,-2.788891667,11.1000003814697,-85,CP_Admin,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
d2:21:f9:ba:68:05,1679142333209,52.1387766666667,-2.788891667,11.1000003814697,-90,CP_BYOD,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d0:21:f9:8a:68:05,1679142333205,52.1387766666667,-2.788891667,11.1000003814697,-86,CP_SSID,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:aa:6d:96,1679142333205,52.1387766666667,-2.788891667,11.1000003814697,-85,CP_Curriculum,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
d2:21:f9:da:68:05,1679142333211,52.1387766666667,-2.788891667,11.1000003814697,-93,,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:da:68:64,1679142333209,52.1387766666667,-2.788891667,11.1000003814697,-88,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
d2:21:f9:9a:68:05,1679142333206,52.1387766666667,-2.788891667,11.1000003814697,-87,CP_Admin,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
